gene	Z_rank
TLCD1	5707
MPST	5708
TEX261	5709
SENP5	5710
RENBP	5711
RUFY1	5712
SCAMP3	5713
B3GALT6	5714
DHX29	5715
TMED9	5716
SLC5A5	5717
SOCS2	5718
DLX5	5719
NDC80	5720
CHN2	5721
ABCC4	5722
PLEKHG1	5723
FAM127B	5724
TMEM41A	5725
MARK3	5726
AGAP1	5727
ANKS1A	5728
SIGMAR1	5729
PHF21B	5730
KIAA0146	5731
CGB1	5732
NBL1	5733
C1orf151-NBL1	5734
ZDBF2	5735
LHX8	5736
PCDHA1	5737
EPDR1	5738
QARS	5739
GFRA3	5740
DCAF12	5741
EIF2B2	5742
NUP107	5743
IL28RA	5744
CCR4	5745
SMOC1	5746
KIDINS220	5747
ADD2	5748
PAPPA2	5749
HCK	5750
SLC45A3	5751
OPLAH	5752
YBX2	5753
MUC20	5754
DDIT4	5755
EPB41L3	5756
PDE7A	5757
SLC7A6	5758
C19orf40	5759
GOLGB1	5760
ARHGAP10	5761
NEO1	5762
KBTBD8	5763
SLC30A4	5764
MYH7B	5765
KIAA0090	5766
SLMAP	5767
PHF14	5768
HFE2	5769
FBXO42	5770
FBXL17	5771
IL2RG	5772
FUCA1	5773
KCNAB1	5774
CCT3	5775
MUC6	5776
HLA-DMB	5777
TNNI2	5778
LOXL3	5779
TAB2	5780
RHOBTB1	5781
ZNF160	5782
ADARB2	5783
KIAA0195	5784
ATP6AP1	5785
DBN1	5786
TLL1	5787
GPR158	5788
ACR	5789
FADD	5790
RGS19	5791
TMEM173	5792
CD46	5793
RANBP9	5794
LY75	5795
NOLC1	5796
SRP72	5797
PCBP4	5798
TRIM58	5799
TBX22	5800
CHN1	5801
C9orf66	5802
FAM155B	5803
NECAP1	5804
TNFRSF4	5805
DUSP5	5806
CD177	5807
TGIF2	5808
MARCH4	5809
ITGA7	5810
FLII	5811
FBLN5	5812
DIP2A	5813
DBX1	5814
PPTC7	5815
C19orf6	5816
COL5A1	5817
FAM71E1	5818
COL4A2	5819
PDK4	5820
PLAA	5821
ENOX2	5822
STXBP6	5823
THAP10	5824
SPAST	5825
FBLN1	5826
TRIM31	5827
SIGLEC5	5828
SAT2	5829
GCDH	5830
COL4A3	5831
TMEM150A	5832
ALDH1A2	5833
AQP11	5834
FH	5835
RRP1	5836
COL9A2	5837
ECT2	5838
MAP2K2	5839
CCK	5840
HIST1H2BE	5841
ARMC4	5842
NXNL2	5843
SH3GLB1	5844
PRKAR2A	5845
UBAC1	5846
HSP90AA1	5847
PIP5K1B	5848
ALG13	5849
PTPN1	5850
C14orf43	5851
MTMR6	5852
TUBA3C	5853
MAPKAPK3	5854
MRPS7	5855
RBCK1	5856
URI1	5857
TBX20	5858
PRRC2C	5859
MSANTD4	5860
FAM35A	5861
C10orf81	5862
ADORA1	5863
SLC50A1	5864
LTA	5865
IGLL1	5866
FNDC3B	5867
MGAT4A	5868
C20orf160	5869
SHROOM1	5870
TMEM9B	5871
TEAD2	5872
ASB2	5873
COX4I2	5874
GFM1	5875
ZZZ3	5876
PRR25	5877
LIME1	5878
PICALM	5879
BHLHE40	5880
ARHGEF18	5881
CARS	5882
SLC25A1	5883
TCF15	5884
GPAM	5885
NSMAF	5886
HSD17B14	5887
TPST1	5888
ZC3H7A	5889
HLA-DOA	5890
FAM117A	5891
SSNA1	5892
CYR61	5893
TGIF2LX	5894
RAB15	5895
RAPGEF4	5896
CYTH4	5897
TBKBP1	5898
STXBP3	5899
C16orf57	5900
NANOG	5901
PIK3CG	5902
SETD2	5903
MALL	5904
SYT9	5905
C17orf70	5906
MLL5	5907
MYH14	5908
CDK13	5909
RPL18	5910
NRD1	5911
CRYBB2	5912
CPNE8	5913
TMEM86A	5914
SV2C	5915
BMPR2	5916
ATL2	5917
ACSS3	5918
TSNAX	5919
GDAP1L1	5920
MAPKAPK5	5921
PURG	5922
KATNA1	5923
FGF8	5924
YIF1B	5925
IGSF1	5926
ECEL1	5927
CDC6	5928
INCENP	5929
NICN1	5930
MRPS22	5931
RTN4R	5932
SLC4A7	5933
RAB3IP	5934
FCHSD2	5935
TMEM161B	5936
SLC39A6	5937
RBMS3	5938
RNMT	5939
HOXB2	5940
IDH2	5941
PPP1R12C	5942
KCNK5	5943
HLA-DPA1	5944
PYGL	5945
C18orf25	5946
CHST15	5947
DBC1	5948
CWC25	5949
GAR1	5950
SVOP	5951
CNGA1	5952
SPATA4	5953
SEC22A	5954
RPL7	5955
DDX20	5956
MAGEF1	5957
PCYOX1L	5958
PPEF1	5959
B4GALT2	5960
CD3EAP	5961
ASB9	5962
GPC4	5963
ZSWIM3	5964
RAC2	5965
OPN1LW	5966
NHS	5967
PCDHB11	5968
SPRYD4	5969
GPR139	5970
PDE7B	5971
ACOX1	5972
DBP	5973
FAM184A	5974
PODXL2	5975
MCM3	5976
BGN	5977
RCCD1	5978
CHEK1	5979
AGXT2L1	5980
UCHL5	5981
OPCML	5982
NPTX2	5983
TRMT6	5984
ASPSCR1	5985
ANKRA2	5986
APCDD1L	5987
VAX1	5988
TAPT1	5989
PAPD7	5990
MXD1	5991
C2orf16	5992
CNKSR3	5993
CSF1R	5994
RNPS1	5995
RAVER2	5996
TMED2	5997
PJA1	5998
MRE11A	5999
ARSD	6000
MYF6	6001
ZNF165	6002
STARD3NL	6003
KIF16B	6004
ZNF444	6005
OR3A3	6006
ALKBH4	6007
VPS26A	6008
FAM47C	6009
NOVA1	6010
C21orf56	6011
VGLL2	6012
RAB4A	6013
ALPPL2	6014
CXADR	6015
LRCH2	6016
C14orf149	6017
GJA9	6018
ZNF641	6019
GPR161	6020
ZNF587	6021
GUCA1A	6022
GMIP	6023
TM2D1	6024
ADAM22	6025
PPARG	6026
GPR171	6027
ZNF407	6028
ZMAT4	6029
CD8A	6030
MTTP	6031
TBC1D2B	6032
ACP2	6033
RAB21	6034
TRIM16	6035
WTH3DI	6036
NEIL1	6037
GCLC	6038
AGFG2	6039
ZYX	6040
SMPD4	6041
GPR183	6042
CHRM2	6043
UCHL3	6044
STX12	6045
ZNF408	6046
TJP2	6047
SLC39A9	6048
ACTR10	6049
TIGD3	6050
SYN2	6051
DOM3Z	6052
NUDT3	6053
POFUT2	6054
ZNF471	6055
OPRK1	6056
HTR1E	6057
ERLIN1	6058
ZNF530	6059
CAPZA2	6060
LRRC33	6061
LMNB2	6062
PHF13	6063
CLINT1	6064
ROPN1B	6065
LMO4	6066
PIGO	6067
RPL12	6068
UBQLN1	6069
GRAP2	6070
A4GALT	6071
SECISBP2L	6072
F3	6073
LIX1L	6074
IPO4	6075
GNPDA1	6076
GNS	6077
PCDHGA8	6078
KRT8	6079
MITF	6080
TNFSF12	6081
RPRM	6082
TBC1D14	6083
NODAL	6084
KCNJ15	6085
PDCD7	6086
ITGB5	6087
ITPK1	6088
AOC3	6089
S1PR2	6090
CNR1	6091
C7orf43	6092
PIGB	6093
AQP8	6094
FAM117B	6095
DLX3	6096
CDH12	6097
ANKRD50	6098
ERLIN2	6099
TMEM132B	6100
UGGT1	6101
TTC39A	6102
PDSS1	6103
ASPDH	6104
ZHX3	6105
SLC8A1	6106
NFS1	6107
VPS37D	6108
DSN1	6109
EXOSC4	6110
TCF21	6111
DLX6	6112
MAGI1	6113
PMEPA1	6114
HSD17B11	6115
SFRP4	6116
HOXD10	6117
MGAT5	6118
ABCA3	6119
OR2T8	6120
TOMM40L	6121
NKX6-2	6122
FBXL22	6123
CD4	6124
KCNAB3	6125
KCNJ11	6126
BRMS1L	6127
KLF10	6128
TTC30A	6129
RSPO1	6130
KDELC2	6131
LRRC61	6132
SLC2A5	6133
MMP9	6134
POU2AF1	6135
PPP1R35	6136
ULK1	6137
CAP1	6138
TOM1L2	6139
SPTLC3	6140
C10orf114	6141
IVNS1ABP	6142
CLDN15	6143
VCAM1	6144
RPL13	6145
DUS1L	6146
FRMD8	6147
PVRL2	6148
MCU	6149
GPR180	6150
ARID3B	6151
FAM47A	6152
SCN1B	6153
TBX18	6154
FGF14	6155
EDAR	6156
RECK	6157
REC8	6158
GOLGA2	6159
FGFR4	6160
SLC25A52	6161
RCVRN	6162
NCOA5	6163
GLI4	6164
UMOD	6165
UTP20	6166
IBA57	6167
FAM63B	6168
GNB3	6169
MPHOSPH8	6170
SH3PXD2A	6171
ZNF292	6172
QPRT	6173
TBC1D10B	6174
GNA15	6175
CLSTN1	6176
VPS41	6177
RHBDD2	6178
STAR	6179
GTF3C2	6180
WLS	6181
NEK9	6182
MYLIP	6183
SWAP70	6184
HIST1H2BF	6185
PRDM11	6186
ADAD1	6187
RBMS1	6188
CCT2	6189
WASL	6190
C7orf25	6191
ZNF709	6192
WDR43	6193
PLA2G15	6194
CEACAM21	6195
CDC25B	6196
SRPK2	6197
CD37	6198
PPAPDC1A	6199
EPOR	6200
NFKB1	6201
USP26	6202
ZFP106	6203
LRRN3	6204
AMIGO2	6205
TMEM189-UBE2V1	6206
NCOA7	6207
NDUFA6	6208
TAF9	6209
ZFP42	6210
PDCD6	6211
TNK1	6212
EIF3M	6213
NKTR	6214
ORMDL3	6215
ZC3H6	6216
LSM11	6217
TMEM120B	6218
UBA7	6219
UBR3	6220
NDUFS8	6221
HIST1H2AM	6222
NUP54	6223
CXCR7	6224
D2HGDH	6225
CYB5D1	6226
PHKA2	6227
ZNF574	6228
NOP16	6229
PTBP3	6230
TRMT112	6231
RAD51	6232
TSC22D3	6233
RASA3	6234
CREBRF	6235
SHMT2	6236
SMG5	6237
THY1	6238
PLD3	6239
C1S	6240
EEPD1	6241
STRADB	6242
CES4A	6243
FAM131B	6244
SSH2	6245
HMGB2	6246
CNTN3	6247
AQP6	6248
AASDHPPT	6249
ARSE	6250
ARHGEF4	6251
HCCS	6252
SEPT9	6253
RFC5	6254
CCNI	6255
GRID2	6256
P2RY6	6257
EPN2	6258
SPRED3	6259
OGDHL	6260
PGLYRP1	6261
CHIC2	6262
PNN	6263
KIR2DL4	6264
TRIM7	6265
GLP1R	6266
MTF2	6267
LMBR1	6268
SMCR7L	6269
RNF26	6270
FAM211A	6271
FYTTD1	6272
MTHFD1L	6273
HSF4	6274
ZBTB49	6275
ING4	6276
BMI1	6277
SCD5	6278
MRPS12	6279
APBA2	6280
SLC39A13	6281
UTP14A	6282
HMG20A	6283
SP100	6284
ZNF644	6285
PRMT2	6286
GALT	6287
LARP4B	6288
FKBP6	6289
LIN37	6290
CLDN19	6291
GPRASP2	6292
TRPM1	6293
TMEM110-MUSTN1	6294
SAMD9	6295
ARMCX5-GPRASP2	6296
PEBP1	6297
TMTC1	6298
FAAH	6299
RGS9	6300
SCARF1	6301
SLC13A5	6302
OTOL1	6303
BTBD9	6304
PRIM2	6305
TMEM131	6306
MAP4K5	6307
ZFYVE9	6308
FARSB	6309
HDC	6310
GPI	6311
BTG1	6312
TXLNA	6313
PPARA	6314
PSMD6	6315
ANKS4B	6316
TNNT3	6317
CASP8	6318
ZNF217	6319
SLC30A2	6320
FLVCR2	6321
PEX5L	6322
KLK8	6323
ERO1L	6324
KDM1B	6325
C10orf118	6326
IQGAP3	6327
FBL	6328
OGFRL1	6329
OR11H12	6330
WNT10B	6331
IL3	6332
FAIM2	6333
ACTL10	6334
PDE3B	6335
P2RX3	6336
GJA4	6337
OR11H1	6338
WIF1	6339
KRT77	6340
QSOX2	6341
DIAPH2	6342
INSIG2	6343
CLPX	6344
KRT10	6345
NDUFAF3	6346
IL11RA	6347
THEM6	6348
TLR3	6349
PPP1R12B	6350
AFF2	6351
SLC6A15	6352
ATP6V0B	6353
JSRP1	6354
SMAP2	6355
TMEFF2	6356
SYF2	6357
ATG14	6358
BCL7B	6359
C1QTNF2	6360
KLF15	6361
TDRKH	6362
MAP6	6363
E2F1	6364
TTC30B	6365
PNRC1	6366
OLFML2B	6367
OR2J3	6368
RGS10	6369
KRT81	6370
B3GNT2	6371
MSANTD3-TMEFF1	6372
ZNF862	6373
PDZRN4	6374
S1PR4	6375
DIRAS3	6376
REN	6377
ADAMTS7	6378
SSH1	6379
GJA1	6380
ZIC5	6381
DDX21	6382
SBF2	6383
ABCA12	6384
VWC2L	6385
GFRA2	6386
LILRB3	6387
FRAT1	6388
ARCN1	6389
C15orf44	6390
CRYAA	6391
FTL	6392
ZNF566	6393
HNRPDL	6394
ANKAR	6395
PREP	6396
LUM	6397
ROR1	6398
COMT	6399
SLC22A4	6400
OVOL1	6401
FGFBP3	6402
NYAP1	6403
SLC22A17	6404
LRRC52	6405
CCDC85A	6406
MIA3	6407
KLK9	6408
GDPD4	6409
TRABD	6410
ZC3HC1	6411
TMBIM6	6412
PEX3	6413
TRPC4AP	6414
KPNA2	6415
C8orf46	6416
ODF3L1	6417
GMEB1	6418
ZNF35	6419
PRKG2	6420
MACROD2	6421
DUSP16	6422
CHST6	6423
TRIOBP	6424
NR1H3	6425
FANCD2	6426
RGMA	6427
MYPN	6428
DKK1	6429
SEZ6L	6430
RPL7A	6431
ARSJ	6432
GSTM1	6433
CPB2	6434
MSL3	6435
SNRPB	6436
C21orf33	6437
ZNF567	6438
IDI1	6439
TFPI	6440
SLC17A6	6441
ZNF329	6442
ZBTB37	6443
C16orf70	6444
CHAT	6445
CDH4	6446
LRP10	6447
PCDH20	6448
ZNF704	6449
TRAPPC12	6450
TERF1	6451
RASSF2	6452
MKL2	6453
KRTCAP3	6454
ALG1	6455
ESYT1	6456
DDRGK1	6457
SENP7	6458
MANEAL	6459
EVL	6460
HIST1H2AG	6461
ODF3B	6462
PHC3	6463
APOBEC3A	6464
INHBC	6465
FSD1	6466
ERGIC1	6467
DOK5	6468
LARS	6469
PDE4C	6470
RARS	6471
SDR39U1	6472
NFATC1	6473
MICB	6474
C1orf198	6475
CCDC127	6476
MMP11	6477
DDX1	6478
ALK	6479
ASXL3	6480
RCN3	6481
EMP3	6482
SBK2	6483
TMEM39A	6484
SPPL2A	6485
BID	6486
RDX	6487
TSPAN14	6488
ANKFN1	6489
NINL	6490
NFXL1	6491
ADAMTS8	6492
LRP8	6493
FBXO22	6494
MACROD1	6495
ZNF790	6496
HELT	6497
ALG9	6498
BNIP3L	6499
LRCH3	6500
FOXO1	6501
ZCCHC8	6502
PLEKHA1	6503
ARNT2	6504
FAM134B	6505
EFNA5	6506
CLDN11	6507
SYTL4	6508
CRHR1	6509
IGF2	6510
JMY	6511
VWA3B	6512
EGF	6513
NPHS2	6514
SLC25A27	6515
PSMB10	6516
ADAMTS13	6517
VEGFC	6518
NFATC2IP	6519
RINL	6520
SLAIN2	6521
NR4A1	6522
SLC26A6	6523
APEX2	6524
LPAR4	6525
CLVS1	6526
FAM109A	6527
PDE5A	6528
C12orf34	6529
GPR19	6530
ANTXR2	6531
LENG8	6532
PCGF5	6533
KIR2DL3	6534
PRRT2	6535
ASGR1	6536
PLK3	6537
SLC5A12	6538
KCNJ14	6539
TMEM117	6540
PFDN2	6541
GDF5	6542
ZGPAT	6543
FAS	6544
SLU7	6545
SMCR7	6546
DKKL1	6547
SNX29	6548
SETD7	6549
PLD4	6550
INTS12	6551
RAB3B	6552
HIST1H2BD	6553
ETFDH	6554
CORO1B	6555
LARP6	6556
NPAS4	6557
EIF2D	6558
C16orf7	6559
UBN2	6560
LRRC1	6561
TAF11	6562
FAM78B	6563
PLCH1	6564
MYLK2	6565
ZNHIT1	6566
NUP85	6567
UNC119	6568
BTNL3	6569
USP18	6570
LRRC28	6571
ACAP3	6572
RAB7A	6573
NCL	6574
EXOSC3	6575
HELQ	6576
UBLCP1	6577
C15orf23	6578
ITGB8	6579
PAPSS2	6580
PFKP	6581
CPT1B	6582
REPS2	6583
ZNF620	6584
CDK17	6585
GPKOW	6586
POC1A	6587
ARRDC2	6588
ADRB2	6589
TMCO6	6590
MCMBP	6591
NADKD1	6592
PYGB	6593
SAMD14	6594
PPFIA1	6595
DPH2	6596
KCTD16	6597
FAM109B	6598
C19orf45	6599
ACTRT3	6600
AMN1	6601
MYSM1	6602
BRF1	6603
ACACB	6604
ZNF512	6605
MTCH2	6606
LAMTOR2	6607
SLC44A2	6608
CTIF	6609
KLHL5	6610
DPP8	6611
ZNF182	6612
PHF1	6613
ERAL1	6614
TUBD1	6615
TMEM39B	6616
INPP4B	6617
NPM1	6618
H1FNT	6619
ERP44	6620
ACE2	6621
COX4NB	6622
MUS81	6623
MAOB	6624
PCDHB16	6625
SIPA1L3	6626
MYNN	6627
STRA8	6628
RBPMS	6629
C20orf72	6630
CYP11A1	6631
CHMP2A	6632
MEGF10	6633
NUP133	6634
ADAM29	6635
C4BPA	6636
HTR4	6637
SEMA4F	6638
ITGB3	6639
LMAN1	6640
TNFRSF21	6641
CRABP1	6642
ARID3C	6643
MAD2L1BP	6644
SWSAP1	6645
RXFP2	6646
MED27	6647
SYAP1	6648
ARL11	6649
NBN	6650
KIAA1328	6651
CLCNKA	6652
AVP	6653
CDX4	6654
ZNF10	6655
SLC38A1	6656
ZCCHC24	6657
LPIN1	6658
FTSJ1	6659
JUP	6660
SSBP4	6661
F2R	6662
NKIRAS2	6663
GLCCI1	6664
LPPR3	6665
EFHD2	6666
RBM12B	6667
STXBP4	6668
CCR9	6669
TMEM246	6670
FGFRL1	6671
IL16	6672
C17orf82	6673
FASTKD2	6674
LCOR	6675
CCT7	6676
CLEC1A	6677
SLC22A23	6678
XRN1	6679
GLTPD2	6680
SLC10A4	6681
RILPL2	6682
LMNB1	6683
B3GNT5	6684
ACTRT2	6685
RUSC2	6686
FBXO8	6687
PTP4A3	6688
KBTBD5	6689
GPR68	6690
PDE1C	6691
SIVA1	6692
CABLES2	6693
SEMA3E	6694
NDST4	6695
BCKDHA	6696
RBL1	6697
FAM59A	6698
WNT11	6699
MSL2	6700
ANKRD33	6701
PDK1	6702
LIF	6703
MYH8	6704
ZFYVE19	6705
HIPK4	6706
GDF3	6707
GHR	6708
SEMA3G	6709
C1orf226	6710
TRAPPC4	6711
ARHGAP20	6712
CCBL2	6713
ETV4	6714
HARS	6715
ISOC1	6716
PRRT3	6717
GRINA	6718
LCN10	6719
CALR	6720
DHTKD1	6721
LTN1	6722
IQCK	6723
SPDYE1	6724
UHRF1BP1L	6725
YES1	6726
SMAD6	6727
WNT2	6728
DPM3	6729
CD300LB	6730
NOL10	6731
NRTN	6732
C5orf44	6733
GSTM3	6734
CRIPAK	6735
STARD7	6736
SHROOM3	6737
ISM1	6738
CTSG	6739
LHFP	6740
SH3GL3	6741
OR1E2	6742
BUB1B	6743
IPO11	6744
ACD	6745
CRAMP1L	6746
KCTD19	6747
WNT16	6748
DPPA4	6749
NAALAD2	6750
C12orf5	6751
EHD3	6752
PAPSS1	6753
KIF22	6754
TGM2	6755
MYOG	6756
EYA3	6757
TADA1	6758
NOP56	6759
LMOD2	6760
HSPB2	6761
DDX26B	6762
PCDHB14	6763
PLEKHG5	6764
FKBP2	6765
HIST1H3G	6766
MRPS34	6767
KIAA1257	6768
RPA1	6769
BRIX1	6770
ACOXL	6771
PARP10	6772
APOBR	6773
NRM	6774
PSTK	6775
ASL	6776
APC	6777
SALL2	6778
OTUD7B	6779
GALNTL1	6780
ARHGAP21	6781
ADAMTS4	6782
NDUFS3	6783
UFL1	6784
IKZF2	6785
MAP3K9	6786
EN2	6787
ADAMTSL1	6788
CRCT1	6789
TSEN54	6790
FAM13A	6791
LRRC8D	6792
EIF4E1B	6793
AVL9	6794
MBLAC2	6795
TRMT12	6796
GOT1	6797
HOXC6	6798
CLOCK	6799
JOSD1	6800
GAS6	6801
SLC22A7	6802
UPF3B	6803
DUSP14	6804
ECSIT	6805
NCK1	6806
LMBR1L	6807
SEL1L3	6808
UTP6	6809
C15orf43	6810
MLF2	6811
ZNF496	6812
ST8SIA1	6813
SEC14L2	6814
RPTN	6815
SUN3	6816
MED4	6817
MAPK13	6818
RPL3	6819
THEM5	6820
NUMB	6821
NIM1	6822
ZNF48	6823
PDE11A	6824
TPRG1L	6825
BBS7	6826
MYLK	6827
ZSWIM1	6828
IL6	6829
PEAR1	6830
ALDH1B1	6831
GEMIN2	6832
ZBTB9	6833
BAG5	6834
C21orf2	6835
SLC24A4	6836
PQLC1	6837
LPAR3	6838
UFSP2	6839
SCAMP5	6840
DENND1A	6841
POLD2	6842
SLC16A14	6843
YEATS2	6844
CA5B	6845
TPD52L1	6846
RNF34	6847
IL21R	6848
SLC13A2	6849
PRSS33	6850
LMLN	6851
PHF23	6852
ZFYVE20	6853
PRKCDBP	6854
RBM6	6855
CTSD	6856
BIRC5	6857
KCNE4	6858
BCAP31	6859
NPY5R	6860
DGCR6L	6861
MFN2	6862
RPP40	6863
SCARA5	6864
U2AF1L4	6865
PTGER1	6866
DYRK1B	6867
LGALS3BP	6868
ABCB8	6869
ESR2	6870
MID2	6871
TMEM179	6872
MON1B	6873
ZFP3	6874
NTM	6875
SLC2A6	6876
PPDPF	6877
SMAP1	6878
UGT8	6879
TXNDC15	6880
DUSP15	6881
ADAMTSL5	6882
RAB40A	6883
BST2	6884
DDC	6885
CRB2	6886
FANCF	6887
ASCC2	6888
FAM5C	6889
PEX26	6890
P2RX1	6891
RASGRP4	6892
PDGFRB	6893
PCMTD2	6894
FAM126B	6895
MYLK4	6896
GAN	6897
KRT19	6898
TNFRSF8	6899
SRGAP1	6900
KIAA1324	6901
CLIC4	6902
CHFR	6903
CSDA	6904
HCRTR1	6905
CXCR2	6906
GABRQ	6907
CLIP4	6908
BRE	6909
MRPL47	6910
SNX25	6911
CAPNS2	6912
FAM102A	6913
ST8SIA4	6914
GALNT14	6915
TUT1	6916
PGBD5	6917
CCDC140	6918
TOP3A	6919
COG3	6920
SAP30L	6921
SLC25A32	6922
XKRX	6923
EMG1	6924
GUCY2C	6925
PTPRE	6926
ZNF653	6927
RRNAD1	6928
MTMR10	6929
ATP1B1	6930
ZNF395	6931
ACAT2	6932
LDB2	6933
BCL2L13	6934
KRTAP5-5	6935
C20orf20	6936
RNF128	6937
ANKRD40	6938
PATL1	6939
AATK	6940
COL12A1	6941
MOV10L1	6942
GPR132	6943
C1orf141	6944
KBTBD10	6945
SNX33	6946
NHLRC2	6947
MARCKSL1	6948
BCAT2	6949
GBX1	6950
CSH2	6951
USO1	6952
PDGFC	6953
TAF1L	6954
PKNOX1	6955
CUEDC1	6956
DDI1	6957
FRMPD1	6958
COTL1	6959
PRG3	6960
SCNN1G	6961
FAM90A1	6962
BCL10	6963
FAM102B	6964
TMEM201	6965
PCMT1	6966
MAPRE3	6967
FAM175A	6968
TRPA1	6969
OTUD3	6970
CLN3	6971
TMEM181	6972
SOX13	6973
CHDH	6974
SLC39A7	6975
CDKN2AIP	6976
TCF25	6977
ANO1	6978
ITGBL1	6979
BUB1	6980
CALB1	6981
FAHD2B	6982
IQCA1	6983
CEBPE	6984
SLC44A1	6985
RCAN3	6986
NME3	6987
BCOR	6988
TPT1	6989
OR7G3	6990
MRPL37	6991
PGD	6992
ZNF839	6993
KRTAP10-4	6994
TRAPPC1	6995
COL16A1	6996
DARS	6997
NUAK2	6998
MRPL24	6999
ERC1	7000
HIST1H2BO	7001
TMED8	7002
NAT10	7003
C12orf44	7004
PHLDB1	7005
XPNPEP3	7006
HORMAD1	7007
C9orf114	7008
LYSMD1	7009
BCAM	7010
TARBP2	7011
E2F6	7012
MFSD11	7013
HDX	7014
BARD1	7015
C14orf45	7016
ZHX1	7017
RSAD1	7018
LDHB	7019
HSPA4L	7020
FDX1L	7021
VSIG8	7022
CASKIN2	7023
ALOX12B	7024
GJA5	7025
ADCY4	7026
RASSF1	7027
MRPS24	7028
ABHD16B	7029
ATP7A	7030
SHMT1	7031
MRPL20	7032
MTRF1	7033
ACTL8	7034
RAB12	7035
NUDT6	7036
GRXCR2	7037
ACTL7B	7038
PKP2	7039
CCDC34	7040
FBXO27	7041
TOPBP1	7042
TCEAL3	7043
PLSCR3	7044
MTPAP	7045
CNTN5	7046
SLC24A2	7047
CLDN4	7048
AP1M2	7049
ZAK	7050
UGT2B17	7051
SLC38A4	7052
CHTOP	7053
ACBD3	7054
GDNF	7055
TMEM163	7056
UBXN11	7057
CA13	7058
PARL	7059
SRSF5	7060
RBM46	7061
TMEM168	7062
STK10	7063
PTPRC	7064
KBTBD3	7065
BEST2	7066
DUSP21	7067
VNN2	7068
WFIKKN2	7069
WDR63	7070
STAT2	7071
GTPBP8	7072
CNFN	7073
NDUFB9	7074
FLVCR1	7075
VPS16	7076
RAB36	7077
EFEMP1	7078
UBE3D	7079
PNMA1	7080
RNF14	7081
AURKB	7082
FGL2	7083
PPAPDC2	7084
SRPR	7085
PPPDE2	7086
EFCAB5	7087
GRHL1	7088
PLCL1	7089
KIAA0240	7090
IDE	7091
C9orf129	7092
RBP4	7093
RIMS3	7094
SVIL	7095
LPIN2	7096
MIXL1	7097
CDSN	7098
OR10AD1	7099
ICOSLG	7100
P2RY4	7101
SRRM4	7102
ANKRD28	7103
ZNF280B	7104
ILVBL	7105
MUC7	7106
FNIP2	7107
SNF8	7108
SHISA4	7109
CHAC1	7110
N4BP1	7111
SLC35F4	7112
PRSS1	7113
ZNF827	7114
ZNF658	7115
COPS7A	7116
STX11	7117
SART3	7118
PIGG	7119
OSBPL6	7120
HS3ST1	7121
PPP1R2	7122
ELF4	7123
C2orf18	7124
TK2	7125
OLFM3	7126
REV3L	7127
RS1	7128
EGLN2	7129
ZC3H15	7130
ATF2	7131
CCNA1	7132
AIP	7133
GNPAT	7134
VWCE	7135
GULP1	7136
NAT9	7137
PTGES	7138
ZNF295	7139
HOXC10	7140
FOLR1	7141
SP140L	7142
VPS45	7143
ADNP	7144
SNRPA1	7145
C1orf216	7146
NEDD9	7147
ZNF552	7148
SLC12A4	7149
IMMT	7150
HERPUD2	7151
TMUB1	7152
GPR87	7153
GPR65	7154
PRRX2	7155
PRKX	7156
THAP9	7157
C16orf5	7158
AAMP	7159
BCL7A	7160
PNPLA2	7161
ZNF93	7162
ATF7IP	7163
RRP12	7164
NBPF3	7165
PHF20L1	7166
ACTN2	7167
C5orf55	7168
ARFGAP2	7169
CDH18	7170
PHC2	7171
TIE1	7172
NSMCE1	7173
CTRC	7174
PRR5	7175
EIF6	7176
PLAGL1	7177
E2F7	7178
OR2T6	7179
RUNDC3A	7180
MAP3K8	7181
TEC	7182
RAB22A	7183
GATA1	7184
C10orf26	7185
GPR137C	7186
TTYH3	7187
MELK	7188
CDKN2B	7189
DPF3	7190
TRAFD1	7191
TRPV6	7192
IPP	7193
DHRS7C	7194
PRSS12	7195
TWF1	7196
SLC35D1	7197
GIMAP1-GIMAP5	7198
LBX2	7199
TYSND1	7200
FAM63A	7201
C14orf142	7202
TOR1A	7203
HAP1	7204
MEOX2	7205
PPID	7206
SOX15	7207
PSMA3	7208
TMEM26	7209
MAMSTR	7210
RUFY3	7211
HDAC7	7212
CHMP5	7213
RAB7L1	7214
PLEKHA3	7215
FOXA3	7216
ALG14	7217
CTBP2	7218
CCNO	7219
ACAD9	7220
SDHB	7221
TEX264	7222
CALML5	7223
WDR54	7224
GTPBP10	7225
AK5	7226
SLC44A4	7227
INVS	7228
TTC18	7229
ZFP112	7230
SCML4	7231
NUDCD1	7232
HAUS7	7233
VCX3A	7234
GOT2	7235
POLE3	7236
CYP7B1	7237
DGAT2	7238
ERBB3	7239
CEACAM20	7240
PHEX	7241
VASH2	7242
F13B	7243
ZSCAN30	7244
LOR	7245
RBL2	7246
CDC42EP4	7247
BMP2	7248
DCUN1D2	7249
MADD	7250
PTPRN	7251
TICAM1	7252
ARHGEF11	7253
HEXA	7254
TOE1	7255
TEX10	7256
CPLX1	7257
AGER	7258
ALCAM	7259
SYT4	7260
DFFA	7261
SFXN4	7262
OSGEPL1	7263
CD274	7264
MARS	7265
TNS1	7266
ENAH	7267
TWF2	7268
CFHR1	7269
CRTAP	7270
ALG11	7271
SLC1A3	7272
APOA1BP	7273
